485;PAI_SC_PC08;...;"2015-08-13 15:41:18";2;1;477;"LINESTRING(-50.1934827793053 -28.02180903516479,-50.19334126759482 -28.02135021862963,-50.1931311893652 -28.02092852331273,-50.19299543780772 -28.02050897032902,-50.19296972144056 -28.0200581443239,-50.19317467606193 -28.01963257194621)"
486;PAI_SC_PC09;...;"2015-08-13 15:41:18";2;1;477;"LINESTRING(-50.18492344526324 -28.02610846652557,-50.18439245690156 -28.02599358086127,-50.18388352773513 -28.02591730306304,-50.18334079533759 -28.02599679689128,-50.18295541923637 -28.02568040692497,-50.18249405931601 -28.02556436978968)"
488;PAL_PR_PC01;...;"2015-08-13 15:41:18";2;1;487;"LINESTRING(-51.64041931903201 -26.50050556826622,-51.64041443318654 -26.5005064496761,-51.6399118176906 -26.50062753424945,-51.63977206640957 -26.5010581311596,-51.63990393999637 -26.50150582322004,-51.63965908055876 -26.50189001944986,-51.63929127345418 -26.50222319120833)"
489;PAL_PR_PC02;...;"2015-08-13 15:41:18";2;1;487;"LINESTRING(-51.62859246252749 -26.50603650420818,-51.62885187468187 -26.50643900229399,-51.62935063809432 -26.5064659885437,-51.62987102187491 -26.50657578486551,-51.63040061136869 -26.50652455292063,-51.63086021274897 -26.50640502804922)"
490;PAL_PR_PC03;...;"2015-08-13 15:41:18";2;1;487;"LINESTRING(-51.61933569303374 -26.50605895550565,-51.61931320779415 -26.50650827815962,-51.6191847776267 -26.50694404295797,-51.61888681133645 -26.50732517963252,-51.61835412519238 -26.50736050267349,-51.61787286327582 -26.5071904262925)"
491;PAL_PR_PC04;...;"2015-08-13 15:41:18";2;1;487;"LINESTRING(-51.61828633697886 -26.5167055604975,-51.61779621137876 -26.51675711071997,-51.61728302198995 -26.51688803552065,-51.61687271418213 -26.51713531936398,-51.6167129288356 -26.51758423529332,-51.61653464044921 -26.51802237773195)"
492;PAL_PR_PC05;...;"2015-08-13 15:41:18";2;1;487;"LINESTRING(-51.63516883484815 -26.52220219480226,-51.63515630774591 -26.52266216540701,-51.63502487037236 -26.52309736426809,-51.63487177872926 -26.52354585158151,-51.63438675162018 -26.52364989148382,-51.63413986696126 -26.52404252712541)"
493;PAL_PR_PC06;...;"2015-08-13 15:41:18";2;1;487;"LINESTRING(-51.64633954155755 -26.52520152642179,-51.64656382909029 -26.52522690701275,-51.646694194353 -26.52533379154357,-51.64709330350608 -26.52560300659273,-51.64727303318977 -26.52605446354789,-51.64704170423423 -26.52647663400112,-51.64670837633027 -26.52679298275351)"
494;PAL_PR_PC07;...;"2015-08-13 15:41:18";2;1;487;"LINESTRING(-51.64736473933369 -26.53680234879183,-51.64709089994894 -26.53635972971727,-51.64679109739313 -26.53595611768871,-51.6464929366553 -26.53556472663476,-51.64625764869391 -26.53517149831458,-51.64610875589602 -26.53475300732866)"
495;PAL_PR_PC08;...;"2015-08-13 15:41:18";2;1;487;"LINESTRING(-51.63895028732756 -26.54246765877678,-51.63911798025096 -26.54200853064191,-51.63926196566879 -26.54161317406823,-51.63941835915642 -26.54111401519145,-51.63950717028313 -26.54066729737853,-51.64002097445699 -26.54073251713952)"
496;PAL_PR_PC09;...;"2015-08-13 15:41:18";2;1;487;"LINESTRING(-51.63046422078753 -26.5415758785509,-51.63028781450096 -26.54140638743708,-51.63002605907447 -26.54139300075931,-51.62958970777352 -26.5416120269097,-51.62949301084896 -26.54205176299042,-51.62941981778328 -26.54250695333533,-51.62954019462494 -26.54295587594616)"
498;TIB_PR_PC01;...;"2015-08-13 15:41:18";2;1;497;"LINESTRING(-50.27550617409565 -24.56111245639855,-50.27585618968386 -24.56078454029258,-50.27626402259474 -24.5605226673739,-50.27668710490207 -24.56029203695107,-50.27705635403763 -24.56001345962767,-50.27749294790246 -24.55977268852617)"
499;TIB_PR_PC02;...;"2015-08-13 15:41:18";2;1;497;"LINESTRING(-50.24857591958313 -24.54420072996203,-50.24908768991189 -24.54427509254934,-50.24956634406566 -24.54423533232587,-50.24998528743286 -24.5440973792319,-50.25048265438176 -24.54399911806426,-50.25097045307888 -24.54390966087906)"
500;TIB_PR_PC03;...;"2015-08-13 15:41:18";2;1;497;"LINESTRING(-50.26468495744638 -24.57022071096378,-50.26450564811939 -24.57065868227454,-50.26430409658572 -24.57105403010016,-50.26417731371165 -24.57148844500511,-50.2641005185432 -24.5719381199122,-50.26395989161031 -24.57237149508692)"
501;TIB_PR_PC04;...;"2015-08-13 15:41:18";2;1;497;"LINESTRING(-50.25412331064538 -24.56029700995885,-50.25448535191223 -24.56059711305318,-50.25469898647098 -24.56097461820563,-50.25459603735254 -24.56141430350469,-50.25447601265614 -24.56186662561033,-50.25428349055824 -24.56225225325784)"
502;TIB_PR_PC05;...;"2015-08-13 15:41:18";2;1;497;"LINESTRING(-50.24295556844546 -24.55038242219364,-50.24326995046221 -24.55074227729355,-50.24349663042893 -24.55113907753876,-50.24381588924687 -24.55145524230741,-50.24408359979359 -24.55148622655025,-50.24429711498294 -24.55151001622603,-50.24474705524803 -24.55122251271106)"
503;TIB_PR_PC06;...;"2015-08-13 15:41:18";2;1;497;"LINESTRING(-50.25446054432024 -24.57996444915969,-50.25486735627557 -24.57965546311493,-50.25529302831009 -24.57940942784537,-50.25577590372852 -24.57936819810064,-50.25617794191235 -24.57964485192423,-50.25646028089502 -24.58001302270839)"
504;TIB_PR_PC07;...;"2015-08-13 15:41:18";2;1;497;"LINESTRING(-50.25150908445852 -24.57077498870665,-50.25109547290001 -24.57110993085433,-50.25070272443034 -24.57138846091057,-50.25042315872879 -24.57177218715496,-50.25022041411692 -24.57215920229046,-50.24978887823623 -24.57254925446438,-50.24950575507319 -24.57292838269392)"
505;TIB_PR_PC08;...;"2015-08-13 15:41:18";2;1;497;"LINESTRING(-50.24936264482077 -24.58621456347589,-50.24911320209685 -24.58659153644096,-50.24886132989172 -24.58696318202402,-50.24864908006639 -24.58735769161753,-50.24833227343289 -24.58773179768608,-50.24806868224312 -24.58808603184862)"
506;TIB_PR_PC09;...;"2015-08-13 15:41:18";2;1;497;"LINESTRING(-50.24006094517437 -24.58063847174423,-50.24037475849433 -24.58026167407379,-50.24075303887143 -24.57997730967538,-50.24115933164662 -24.5797389425822,-50.24162785884444 -24.57958453660568,-50.24213090448436 -24.57943302015379)"
